ds,yhat,yhat_lower,yhat_upper
2025-09-29,1312.1294908238272,992.2392635284889,1635.6018693015305
2025-09-30,1316.54365219078,976.2290469916985,1641.8819983952353
2025-10-01,1278.8704497384729,949.1072050676938,1619.5244083885195
2025-10-02,1313.0055293288547,968.7989480030543,1649.7407517497313
2025-10-03,1246.095198030397,933.9830324961986,1568.279461985474
2025-10-04,1241.1403460798338,909.3412994041086,1601.74337010583
2025-10-05,1260.2153108213222,934.8536756917508,1606.604558900912
2025-10-06,1226.92370045058,880.5665511690046,1548.9638591014298
2025-10-07,1236.747248545557,914.9108214354912,1579.3628298128597
2025-10-08,1206.164501616624,877.1658425718402,1546.308939646484
2025-10-09,1248.920594361377,944.6116703203968,1573.160814185929
2025-10-10,1191.978101350596,869.1416587133091,1512.2005186792503
2025-10-11,1198.1252438348129,883.4086786601472,1526.1986517737314
2025-10-12,1229.1996855548743,911.0539345394711,1570.557117445435
2025-10-13,1208.5498151518973,853.0252319861254,1521.1894910556798
2025-10-14,1231.3894542393566,898.7504001294403,1558.4258257488839
2025-10-15,1213.9226531023237,868.0342731930302,1545.8554672226394
2025-10-16,1269.6196835366823,937.3850102081486,1574.4909144740197
2025-10-17,1225.1740710724118,870.0938034935684,1541.706574912463
2025-10-18,1243.116801015954,930.7366656414013,1592.9232930564492
2025-10-19,1285.0457936537778,946.2149524500304,1603.2594098051075
2025-10-20,1274.0924166445031,895.5363869510196,1617.3585658522175
2025-10-21,1305.2808561329418,976.560785312477,1629.5324064394706
2025-10-22,1294.656905713531,967.822248561654,1630.639777054295
2025-10-23,1355.567196950091,1048.070917005364,1697.2821450729962
2025-10-24,1314.6186467563766,975.3227386576369,1621.0206425155955
2025-10-25,1334.2942093785005,1002.2224462627775,1649.7114960801978
2025-10-26,1376.1830027256374,1050.0060587831144,1694.2181886555227
2025-10-27,1363.4465729170258,1054.813092000561,1706.7369305385841
2025-10-28,1391.1771356436877,1063.708339473052,1719.1999104642537
2025-10-29,1375.5243910655295,1046.3200357569615,1704.252552682163
2025-10-30,1429.9719928580878,1108.4153803533363,1771.5538426106061
2025-10-31,1381.2935212864484,1060.199112475876,1711.0283747378185
2025-11-01,1392.1641382280418,1052.3799875696322,1705.4025986341228
2025-11-02,1424.3860972803275,1088.611142550889,1745.187118533564
2025-11-03,1401.3499867320868,1071.4646673853917,1721.0496502740575
2025-11-04,1418.3876655387933,1100.0303876788785,1755.6802214924994
2025-11-05,1391.8936151760354,1090.1327819617868,1745.9100707717773
2025-11-06,1435.5959156567633,1100.4025307780314,1761.6311482366493
2025-11-07,1376.5068217307605,1041.2632498006371,1683.4435332521653
2025-11-08,1377.5292388229843,1064.5269943670294,1689.193134058002
2025-11-09,1400.677386178736,1061.4431404014856,1717.6911638279648
2025-11-10,1369.5336294580834,1043.3252715054302,1711.3730946429587
2025-11-11,1379.5975352424666,1066.9555546933352,1704.8240747760242
2025-11-12,1347.4039485566184,1023.4996499772903,1693.3754449832393
2025-11-13,1386.7913643001289,1057.500729058396,1692.37228221661
2025-11-14,1324.850614420393,996.2228489266653,1652.8445364014256
2025-11-15,1324.5301987099128,966.3275157812756,1641.4306745187541
2025-11-16,1347.8565572400123,1018.9056226214261,1687.7160767288235
2025-11-17,1318.3912596057853,996.0013806457005,1637.6701620158638
2025-11-18,1331.5811393238191,1021.6042215814484,1678.0854343328967
2025-11-19,1303.8781342931186,974.8610091837409,1629.8389252869597
2025-11-20,1349.010049271876,1027.7923274861055,1697.0375800202103
2025-11-21,1293.9321941633423,970.4779228357104,1626.8060369531463
2025-11-22,1301.4361467768135,954.1504110603664,1640.6125829126133
2025-11-23,1333.3738498214368,1020.4582706420595,1678.7709600003805
2025-11-24,1313.1189222982684,979.2306051313235,1643.267438775828
2025-11-25,1335.9211142776628,1010.4438276988238,1674.9463597443419
2025-11-26,1318.0305646902787,968.1497679345542,1619.6978417366242
2025-11-27,1372.97297727796,1032.835269022314,1701.4848463215762
2025-11-28,1327.5055705072234,1005.2749547579211,1660.235509323043
2025-11-29,1344.2299571083809,1018.6940446616152,1680.2004765550582
2025-11-30,1384.820076999168,1034.5854053930796,1687.226288303988
2025-12-01,1372.4869865393116,1048.0247156118173,1705.8293203219616
2025-12-02,1402.336366175508,1075.8566172967132,1712.1111486797674
2025-12-03,1390.4953506975119,1050.6852777708975,1682.1058583246045
2025-12-04,1450.389754276241,1114.7024690691824,1781.5407710924846
2025-12-05,1408.701516130735,1072.680562808291,1742.0517744857173
2025-12-06,1427.9825058235438,1117.516462667384,1768.5206142042468
2025-12-07,1469.8828085111338,1102.056153395244,1791.2502253278208
2025-12-08,1457.6153025364813,1135.0797820801695,1775.104574884229
2025-12-09,1486.3124130867473,1150.1241474278982,1811.6980642030662
2025-12-10,1472.1516791144966,1141.5862825450401,1815.9335900275153
2025-12-11,1528.6312488470694,1196.2445166090615,1865.043040954479
2025-12-12,1482.5251817232918,1134.0010428343955,1804.3711973617362
2025-12-13,1496.49475511631,1169.6573010471827,1836.8887000127756
2025-12-14,1532.313961282396,1189.847344291646,1845.7679345731292
2025-12-15,1513.331076136107,1190.4669634646689,1853.8345456570291
2025-12-16,1534.8222551979152,1187.1095839692903,1853.041371764116
2025-12-17,1513.1138662520311,1193.1481227092922,1858.1911603488552
2025-12-18,1561.8547454896097,1229.970550278124,1917.3441211889944
2025-12-19,1507.9683239910876,1182.4400814276553,1818.8176477445204
2025-12-20,1514.2608880725563,1211.010710563188,1833.0077064787843
2025-12-21,1542.6442189897402,1224.0095575156474,1886.8455296811892
2025-12-22,1516.594547445801,1186.8954846246163,1867.5431139402
2025-12-23,1531.5038249699578,1216.2361829986849,1874.1807980207009
2025-12-24,1503.800060610011,1168.770027347288,1822.394299733716
2025-12-25,1547.2179402730967,1217.0461345517856,1870.4164003054336
2025-12-26,1488.7496975099446,1181.8930180481066,1827.9447757483083
2025-12-27,1491.2525124674094,1174.5370910300476,1824.46863215133
2025-12-28,1516.6706890824792,1169.3588784949434,1855.6719398737691
2025-12-29,1488.4945421696498,1144.7926745157872,1823.8645577091097
2025-12-30,1502.1119847640125,1182.3473482135296,1804.6771454451305
2025-12-31,1473.929545111118,1157.2714338508388,1785.4362799855617
